ACM.x[0],ACM.x[1],ACM.x[2],ACM.x[3],ACM.Tem,CTRL.uMs_cmd,CTRL.uTs_cmd,CTRL.iMs_cmd,CTRL.iMs,CTRL.iTs_cmd,CTRL.iTs,ob.psi_mu_al,ob.tajima.omg*RAD_PER_SEC_2_RPM,ACM.rpm
0.418168,-1.05222,0.118518,-0.478617,0.150641,-1.95206,-161.158,1.11557,1.1214,0.147762,0.156545,0.123438,-1446.48,-1523.98
-0.0227848,-1.132,-0.0764019,-0.487118,0.150546,-1.95355,-161.156,1.11557,1.12138,0.147762,0.156435,-0.0768755,-1446.45,-1523.95
-0.460127,-1.03448,-0.259357,-0.419352,0.15046,-1.95501,-161.153,1.11557,1.12136,0.147762,0.156338,-0.265149,-1446.41,-1523.92
-0.825544,-0.774741,-0.401704,-0.285932,0.150104,-1.95755,-161.155,1.11557,1.12135,0.147293,0.156026,-0.41191,-1446.4,-1523.89
-1.06142,-0.393716,-0.48116,-0.107748,0.149917,-1.95958,-161.151,1.11557,1.12133,0.147293,0.155778,-0.494178,-1446.34,-1523.87
-1.131,0.0488665,-0.485287,0.0873021,0.149818,-1.96108,-161.148,1.11557,1.12131,0.147293,0.155662,-0.499078,-1446.3,-1523.84
-1.02346,0.48375,-0.413444,0.268683,0.149732,-1.96252,-161.146,1.11557,1.12129,0.147293,0.155565,-0.425847,-1446.27,-1523.81
-0.755482,0.84298,-0.27688,0.408001,0.149436,-1.96464,-161.148,1.11557,1.12128,0.146828,0.155339,-0.285951,-1446.27,-1523.78
-0.369183,1.07002,-0.0969749,0.48345,0.149202,-1.967,-161.143,1.11557,1.12126,0.146828,0.155021,-0.101294,-1446.2,-1523.75
0.0747896,1.12941,0.0981076,0.483222,0.149097,-1.96851,-161.14,1.11557,1.12124,0.146828,0.154896,0.0992152,-1446.16,-1523.73
0.506999,1.01195,0.277831,0.407357,0.14901,-1.96993,-161.138,1.11557,1.12122,0.146828,0.154799,0.284191,-1446.13,-1523.7
0.859872,0.735945,0.414065,0.267732,0.148798,-1.97134,-161.142,1.11557,1.1212,0.146365,0.154706,0.424683,-1446.15,-1523.67
1.07802,0.344584,0.485489,0.0862039,0.148495,-1.97431,-161.136,1.11557,1.1212,0.146365,0.154276,0.498701,-1446.06,-1523.64
1.12724,-0.100542,0.480927,-0.108814,0.148381,-1.97584,-161.133,1.11557,1.12117,0.146365,0.154137,0.494663,-1446.02,-1523.61
0.999968,-0.529866,0.401097,-0.286799,0.148294,-1.97725,-161.13,1.11557,1.12115,0.146365,0.154038,0.413205,-1445.98,-1523.59
0.716164,-0.876203,0.258495,-0.419896,0.148211,-1.97864,-161.127,1.11557,1.12113,0.146365,0.153946,0.267081,-1445.95,-1523.56
0.319938,-1.08541,0.075441,-0.48728,0.147799,-1.98149,-161.128,1.11557,1.12113,0.145904,0.153545,0.0791568,-1445.92,-1523.53
-0.12611,-1.12449,-0.119416,-0.478407,0.147671,-1.98309,-161.124,1.11557,1.1211,0.145904,0.153384,-0.121149,-1445.87,-1523.5
-0.552343,-0.987535,-0.295584,-0.39467,0.147583,-1.98448,-161.122,1.11557,1.12108,0.145904,0.153284,-0.302494,-1445.84,-1523.48
-0.892079,-0.69601,-0.425495,-0.249175,0.1475,-1.98585,-161.119,1.11557,1.12106,0.145904,0.153192,-0.4365,-1445.8,-1523.45
-1.09221,-0.29526,-0.488825,-0.0646918,0.147116,-1.98852,-161.12,1.11557,1.12106,0.145445,0.152832,-0.502202,-1445.78,-1523.42
-1.12118,0.151484,-0.475666,0.129911,0.146967,-1.99024,-161.116,1.11557,1.12103,0.145445,0.15264,-0.489319,-1445.73,-1523.39
-0.974659,0.574423,-0.388081,0.304184,0.146877,-1.99162,-161.113,1.11557,1.12101,0.145445,0.152535,-0.399873,-1445.69,-1523.37
-0.675603,0.90742,-0.239778,0.430862,0.146795,-1.99297,-161.111,1.11557,1.12099,0.145445,0.152444,-0.247864,-1445.65,-1523.34
-0.270569,1.09842,-0.0539618,0.490126,0.14645,-1.99537,-161.112,1.11557,1.12099,0.144988,0.152142,-0.057073,-1445.64,-1523.31
0.17665,1.11733,0.140294,0.472708,0.14627,-1.99729,-161.108,1.11557,1.12097,0.144988,0.151903,0.142643,-1445.58,-1523.28
0.596101,0.961356,0.312598,0.381337,0.146176,-1.99867,-161.105,1.11557,1.12094,0.144988,0.151793,0.320038,-1445.54,-1523.26
0.922225,0.654959,0.435997,0.23031,0.146094,-2,-161.102,1.11557,1.12092,0.144988,0.151701,0.447362,-1445.51,-1523.23
1.10404,0.245884,0.491187,0.0432564,0.145806,-2.002,-161.105,1.11557,1.12091,0.144533,0.151483,0.5047,-1445.51,-1523.2
1.11293,-0.201598,0.469539,-0.150561,0.14558,-2.00423,-161.099,1.11557,1.1209,0.144533,0.151176,0.483083,-1445.44,-1523.17
0.947638,-0.61737,0.374443,-0.320824,0.14548,-2.00563,-161.096,1.11557,1.12088,0.144533,0.151056,0.385898,-1445.4,-1523.15
0.634091,-0.936493,0.220777,-0.4409,0.145398,-2.00694,-161.093,1.11557,1.12085,0.144533,0.150964,0.228352,-1445.36,-1523.12
0.221228,-1.10908,0.0325809,-0.49201,0.145192,-2.00825,-161.098,1.11557,1.12084,0.14408,0.150876,0.0350882,-1445.39,-1523.09
-0.226316,-1.108,-0.160709,-0.466163,0.144899,-2.01107,-161.091,1.11557,1.12083,0.14408,0.150459,-0.163662,-1445.29,-1523.06
-0.638224,-0.933519,-0.32886,-0.367405,0.14479,-2.0125,-161.087,1.11557,1.12081,0.14408,0.150326,-0.336808,-1445.25,-1523.04
-0.950226,-0.613015,-0.445573,-0.211186,0.144707,-2.0138,-161.085,1.11557,1.12079,0.14408,0.150233,-0.457273,-1445.21,-1523.01
-1.11354,-0.196633,-0.492598,-0.0219402,0.144629,-2.01508,-161.082,1.11557,1.12077,0.14408,0.150146,-0.506219,-1445.17,-1522.98
-1.10255,0.250793,-0.462584,0.170734,0.144228,-2.01779,-161.082,1.11557,1.12076,0.143628,0.149757,-0.475993,-1445.15,-1522.96
-0.919013,0.658659,-0.360228,0.336704,0.144105,-2.01928,-161.078,1.11557,1.12074,0.143628,0.149602,-0.371327,-1445.1,-1522.93
-0.591744,0.963422,-0.201541,0.450016,0.144021,-2.02056,-161.076,1.11557,1.12072,0.143628,0.149507,-0.208594,-1445.06,-1522.9
-0.17194,1.11746,-0.0113395,0.492955,0.143944,-2.02183,-161.073,1.11557,1.1207,0.143628,0.149421,-0.013244,-1445.03,-1522.87
0.275016,1.09659,0.180632,0.458808,0.143569,-2.02437,-161.073,1.11557,1.12069,0.143178,0.149071,0.184177,-1445,-1522.85
0.678668,0.904134,0.344355,0.352919,0.143426,-2.02597,-161.069,1.11557,1.12067,0.143178,0.148886,0.352792,-1444.95,-1522.82
0.976083,0.570294,0.454231,0.191848,0.14334,-2.02725,-161.066,1.11557,1.12065,0.143178,0.148787,0.466239,-1444.91,-1522.79
1.12081,0.147287,0.493082,0.000783613,0.143263,-2.02849,-161.063,1.11557,1.12063,0.143178,0.148701,0.506783,-1444.88,-1522.77
1.09014,-0.298972,0.454838,-0.1904,0.142927,-2.03077,-161.065,1.11557,1.12062,0.142728,0.148408,0.468088,-1444.86,-1522.74
0.888894,-0.698248,0.345482,-0.351812,0.142753,-2.03256,-161.06,1.11557,1.1206,0.142728,0.148177,0.356207,-1444.8,-1522.71
0.548677,-0.988211,0.182114,-0.458218,0.142664,-2.03384,-161.057,1.11557,1.12058,0.142728,0.148072,0.188637,-1444.76,-1522.69
0.122689,-1.1236,-0.00972283,-0.492984,0.142587,-2.03507,-161.054,1.11557,1.12056,0.142728,0.147986,-0.00842035,-1444.73,-1522.66
-0.322649,-1.08321,-0.200036,-0.450681,0.142307,-2.03695,-161.056,1.11557,1.12055,0.14228,0.147776,-0.20416,-1444.73,-1522.63
-0.717394,-0.873309,-0.359074,-0.337923,0.142087,-2.03906,-161.051,1.11557,1.12053,0.14228,0.147477,-0.367979,-1444.66,-1522.61
-0.999805,-0.526909,-0.461978,-0.172343,0.141992,-2.04035,-161.047,1.11557,1.12051,0.14228,0.147363,-0.474268,-1444.61,-1522.58
-1.12585,-0.0981567,-0.492664,0.0201752,0.141915,-2.04156,-161.045,1.11557,1.12049,0.14228,0.147277,-0.506418,-1444.58,-1522.55
-1.0758,0.34603,-0.446339,0.209536,0.141715,-2.04276,-161.048,1.11557,1.12047,0.141833,0.147194,-0.459406,-1444.6,-1522.53
-0.857392,0.736101,-0.330248,0.366141,0.141429,-2.04546,-161.041,1.11557,1.12046,0.141833,0.146787,-0.340583,-1444.51,-1522.5
-0.505001,1.01087,-0.16254,0.465513,0.141325,-2.04678,-161.038,1.11557,1.12044,0.141833,0.14666,-0.168527,-1444.46,-1522.47
-0.0737018,1.12756,0.0305692,0.492125,0.141248,-2.04797,-161.035,1.11557,1.12042,0.141833,0.146573,0.0298651,-1444.43,-1522.45
0.369086,1.06795,0.218897,0.441819,0.141174,-2.04915,-161.032,1.11557,1.1204,0.141833,0.146491,0.223586,-1444.39,-1522.42
0.754366,0.841157,0.37301,0.322463,0.140781,-2.05174,-161.032,1.11557,1.1204,0.141386,0.146111,0.382361,-1444.36,-1522.4
1.0214,0.482969,0.468825,0.152712,0.140664,-2.05312,-161.028,1.11557,1.12037,0.141386,0.145963,0.481372,-1444.31,-1522.37
1.12873,0.0493361,0.491369,-0.0409003,0.140585,-2.0543,-161.025,1.11557,1.12035,0.141386,0.145873,0.50515,-1444.27,-1522.34
1.0596,-0.391974,0.437125,-0.228117,0.140512,-2.05546,-161.022,1.11557,1.12033,0.141386,0.145792,0.449986,-1444.24,-1522.32
0.824621,-0.772183,0.314571,-0.379683,0.140145,-2.05788,-161.022,1.11557,1.12033,0.14094,0.145451,0.3245,-1444.21,-1522.29
0.460825,-1.03141,0.142864,-0.471914,0.140007,-2.05937,-161.018,1.11557,1.12031,0.14094,0.145272,0.148308,-1444.16,-1522.26
0.0250705,-1.12937,-0.0511646,-0.490402,0.139927,-2.06055,-161.015,1.11557,1.12028,0.14094,0.145179,-0.0510543,-1444.12,-1522.24
-0.414565,-1.05079,-0.237194,-0.432261,0.139854,-2.06169,-161.012,1.11557,1.12026,0.14094,0.145098,-0.242435,-1444.08,-1522.21
-0.789549,-0.807798,-0.386158,-0.30658,0.139525,-2.06385,-161.013,1.11557,1.12026,0.140495,0.144813,-0.395932,-1444.07,-1522.18
-1.0409,-0.438583,-0.474783,-0.132999,0.139357,-2.06554,-161.008,1.11557,1.12024,0.140495,0.144589,-0.48756,-1444.01,-1522.16
-1.12949,-0.000915939,-0.489226,0.0613579,0.139273,-2.06671,-161.005,1.11557,1.12022,0.140495,0.14449,-0.503008,-1443.97,-1522.13
-1.04156,0.436853,-0.427233,0.246125,0.1392,-2.06784,-161.002,1.11557,1.1202,0.140495,0.14441,-0.439866,-1443.93,-1522.11
-0.790705,0.806456,-0.298494,0.392435,0.138927,-2.06961,-161.004,1.11557,1.12019,0.140051,0.144206,-0.308002,-1443.93,-1522.08
-0.416257,1.04986,-0.123124,0.477434,0.138713,-2.07161,-160.998,1.11557,1.12017,0.140051,0.143914,-0.128022,-1443.86,-1522.05
0.0231171,1.1291,0.0714764,0.487844,0.138623,-2.0728,-160.995,1.11557,1.12015,0.140051,0.143806,0.0719541,-1443.82,-1522.03
0.458831,1.0319,0.254907,0.422045,0.138551,-2.07391,-160.992,1.11557,1.12013,0.140051,0.143725,0.260684,-1443.78,-1522
0.8229,0.773363,0.398514,0.290318,0.138357,-2.075,-160.995,1.11557,1.12011,0.139606,0.143648,0.408689,-1443.8,-1521.98
1.05831,0.393858,0.479867,0.113243,0.138077,-2.07759,-160.988,1.11557,1.1201,0.139606,0.143249,0.492849,-1443.71,-1521.95
1.1282,-0.0470182,0.486261,-0.0815163,0.137978,-2.07881,-160.984,1.11557,1.12008,0.139606,0.143128,0.500019,-1443.66,-1521.93
1.02182,-0.480492,0.416702,-0.263539,0.137905,-2.0799,-160.981,1.11557,1.12006,0.139606,0.143046,0.429087,-1443.63,-1521.9
0.755798,-0.838863,0.282057,-0.404395,0.137836,-2.08097,-160.978,1.11557,1.12004,0.139606,0.14297,0.291134,-1443.59,-1521.87
0.371403,-1.06623,0.103362,-0.482085,0.13745,-2.08345,-160.978,1.11557,1.12004,0.139162,0.142597,0.107709,-1443.56,-1521.85
-0.0707775,-1.12681,-0.091474,-0.48448,0.137338,-2.08473,-160.974,1.11557,1.12002,0.139162,0.142455,-0.0925329,-1443.51,-1521.82
-0.501831,-1.01134,-0.272019,-0.411208,0.137264,-2.08581,-160.971,1.11557,1.11999,0.139162,0.142371,-0.278318,-1443.47,-1521.8
-0.854457,-0.737892,-0.410077,-0.273717,0.137196,-2.08687,-160.968,1.11557,1.11998,0.139162,0.142295,-0.420631,-1443.43,-1521.77
-1.07365,-0.348904,-0.48409,-0.0934833,0.136835,-2.08919,-160.968,1.11557,1.11997,0.138718,0.14196,-0.497252,-1443.41,-1521.74
-1.12493,0.094385,-0.482504,0.101346,0.136702,-2.09058,-160.964,1.11557,1.11995,0.138718,0.141788,-0.496214,-1443.36,-1521.72
-1.00047,0.522843,-0.405569,0.280345,0.136626,-2.09165,-160.96,1.11557,1.11993,0.138718,0.1417,-0.417686,-1443.32,-1521.69
-0.719751,0.869597,-0.265303,0.415561,0.136559,-2.09269,-160.957,1.11557,1.11991,0.138718,0.141625,-0.273935,-1443.28,-1521.67
-0.326377,1.08056,-0.0836131,0.485885,0.136236,-2.09475,-160.958,1.11557,1.1199,0.138275,0.141346,-0.0874084,-1443.27,-1521.64
0.117831,1.12257,0.111129,0.480337,0.136072,-2.09634,-160.953,1.11557,1.11988,0.138275,0.141128,0.112761,-1443.21,-1521.62
0.54352,0.989219,0.288515,0.399788,0.135993,-2.09742,-160.95,1.11557,1.11986,0.138275,0.141035,0.295318,-1443.16,-1521.59
0.884284,0.70139,0.420848,0.256819,0.135926,-2.09844,-160.946,1.11557,1.11984,0.138275,0.14096,0.43176,-1443.13,-1521.57
1.08697,0.30384,0.48747,0.0737555,0.135657,-2.10011,-160.948,1.11557,1.11983,0.137831,0.140762,0.500787,-1443.13,-1521.54
1.11973,-0.141106,0.477983,-0.12082,0.135449,-2.10202,-160.942,1.11557,1.11982,0.137831,0.140476,0.491622,-1443.05,-1521.52
0.977598,-0.56386,0.393871,-0.296527,0.135364,-2.1031,-160.939,1.11557,1.1198,0.137831,0.140374,0.405703,-1443.01,-1521.49
0.682818,-0.898516,0.248271,-0.425937,0.135296,-2.10411,-160.936,1.11557,1.11978,0.137831,0.140299,0.256447,-1442.97,-1521.46
0.281311,-1.09287,0.0639147,-0.488849,0.135107,-2.10511,-160.939,1.11557,1.11976,0.137387,0.140227,0.067158,-1443,-1521.44
-0.1642,-1.11643,-0.130415,-0.475446,0.134833,-2.1076,-160.932,1.11557,1.11975,0.137387,0.139834,-0.132612,-1442.9,-1521.41
-0.583856,-0.965618,-0.304382,-0.387823,0.134738,-2.10872,-160.928,1.11557,1.11973,0.137387,0.139718,-0.311674,-1442.86,-1521.39
-0.912294,-0.66405,-0.43083,-0.239662,0.134671,-2.10971,-160.925,1.11557,1.11971,0.137387,0.139642,-0.442077,-1442.82,-1521.36
-1.09827,-0.258822,-0.490024,-0.054095,0.134607,-2.11069,-160.921,1.11557,1.11969,0.137387,0.139571,-0.503471,-1442.78,-1521.34
-1.11268,0.187104,-0.472729,0.139912,0.134225,-2.11307,-160.921,1.11557,1.11969,0.136943,0.139204,-0.486274,-1442.75,-1521.31
-0.95329,0.603504,-0.381647,0.312076,0.134118,-2.11426,-160.917,1.11557,1.11967,0.136943,0.139067,-0.393175,-1442.7,-1521.29
-0.645095,0.925618,-0.230999,0.435526,0.134049,-2.11524,-160.914,1.11557,1.11965,0.136943,0.138989,-0.23871,-1442.66,-1521.26
-0.236213,1.1032,-0.0443005,0.490997,0.133985,-2.1162,-160.91,1.11557,1.11963,0.136943,0.138919,-0.0469917,-1442.62,-1521.24
0.209806,1.10848,0.149307,0.469836,0.13363,-2.11842,-160.91,1.11557,1.11962,0.136498,0.138589,0.15206,-1442.6,-1521.21
0.6228,0.940626,0.319609,0.375349,0.133501,-2.11972,-160.906,1.11557,1.1196,0.136498,0.138422,0.327372,-1442.55,-1521.19
0.938487,0.625965,0.440027,0.222285,0.13343,-2.1207,-160.902,1.11557,1.11958,0.136498,0.13834,0.451587,-1442.51,-1521.16
1.10765,0.213619,0.491771,0.0345353,0.133368,-2.12164,-160.899,1.11557,1.11956,0.136498,0.138271,0.505325,-1442.47,-1521.14
1.10384,-0.232297,0.466771,-0.158599,0.133049,-2.12361,-160.9,1.11557,1.11956,0.136054,0.137997,0.480201,-1442.45,-1521.11
0.927636,-0.641739,0.368932,-0.32698,0.132891,-2.1251,-160.895,1.11557,1.11954,0.136054,0.137784,0.380141,-1442.39,-1521.09
0.606673,-0.950904,0.213525,-0.444332,0.132816,-2.12608,-160.891,1.11557,1.11952,0.136054,0.137696,0.220763,-1442.35,-1521.06
0.19105,-1.11162,0.0248032,-0.492348,0.132753,-2.12701,-160.888,1.11557,1.1195,0.136054,0.137627,0.0269417,-1442.31,-1521.04
-0.254562,-1.09878,-0.167784,-0.463538,0.132489,-2.12859,-160.89,1.11557,1.11949,0.135609,0.137434,-0.171081,-1442.31,-1521.01
-0.660318,-0.914331,-0.334187,-0.362402,0.132285,-2.13041,-160.884,1.11557,1.11948,0.135609,0.137153,-0.342404,-1442.24,-1520.99
-0.962868,-0.587229,-0.448444,-0.204724,0.132205,-2.1314,-160.88,1.11557,1.11946,0.135609,0.137056,-0.460296,-1442.2,-1520.96
-1.11512,-0.168516,-0.49273,-0.015108,0.132142,-2.13231,-160.877,1.11557,1.11944,0.135609,0.136987,-0.506367,-1442.16,-1520.94
-1.09331,0.276587,-0.46014,0.17686,0.131958,-2.13322,-160.88,1.11557,1.11942,0.135163,0.136921,-0.473434,-1442.18,-1520.91
-0.900724,0.678533,-0.355763,0.341231,0.131687,-2.13562,-160.873,1.11557,1.11941,0.135163,0.136532,-0.366637,-1442.09,-1520.89
-0.567644,0.974381,-0.195886,0.452363,0.131598,-2.13665,-160.869,1.11557,1.11939,0.135163,0.136421,-0.202644,-1442.04,-1520.86
-0.146027,1.11815,-0.00545342,0.492921,0.131535,-2.13755,-160.865,1.11557,1.11937,0.135163,0.13635,-0.00704142,-1442,-1520.84
0.298346,1.08743,0.185825,0.456582,0.131476,-2.13843,-160.862,1.11557,1.11936,0.135163,0.136285,0.189654,-1441.97,-1520.82
0.696379,0.886826,0.34811,0.349019,0.131098,-2.14073,-160.862,1.11557,1.11935,0.134717,0.135922,0.356762,-1441.94,-1520.79
0.985444,0.547929,0.45609,0.187015,0.130995,-2.14182,-160.857,1.11557,1.11933,0.134717,0.135791,0.468211,-1441.89,-1520.77
1.12071,0.123592,0.492923,-0.00415696,0.130931,-2.14272,-160.854,1.11557,1.11931,0.134717,0.135718,0.50662,-1441.85,-1520.74
1.08112,-0.319997,0.452867,-0.194676,0.130873,-2.14359,-160.851,1.11557,1.11929,0.134717,0.135653,0.466005,-1441.81,-1520.72
0.87265,-0.713853,0.342175,-0.354824,0.13052,-2.14572,-160.85,1.11557,1.11929,0.13427,0.135328,0.352701,-1441.79,-1520.69
0.528097,-0.996059,0.178116,-0.459626,0.130397,-2.14693,-160.846,1.11557,1.11927,0.13427,0.135166,0.184388,-1441.73,-1520.67
0.10122,-1.12281,-0.0137197,-0.492738,0.13033,-2.14782,-160.842,1.11557,1.11925,0.13427,0.135089,-0.0126793,-1441.69,-1520.64
-0.341412,-1.0744,-0.20341,-0.448999,0.130272,-2.14867,-160.839,1.11557,1.11923,0.13427,0.135025,-0.207763,-1441.65,-1520.62
-0.730948,-0.858208,-0.361373,-0.335235,0.129957,-2.15056,-160.84,1.11557,1.11923,0.133823,0.134756,-0.370442,-1441.64,-1520.6
-1.00623,-0.508156,-0.462973,-0.169193,0.129803,-2.15196,-160.834,1.11557,1.11921,0.133823,0.134547,-0.47534,-1441.58,-1520.57
-1.12447,-0.0789208,-0.492369,0.0232314,0.129733,-2.15285,-160.831,1.11557,1.11919,0.133823,0.134465,-0.506105,-1441.54,-1520.55
-1.0673,0.362587,-0.444981,0.212027,0.129675,-2.15369,-160.827,1.11557,1.11917,0.133823,0.134401,-0.457943,-1441.5,-1520.52
-0.843516,0.747661,-0.328204,0.367755,0.129415,-2.15519,-160.829,1.11557,1.11916,0.133375,0.134212,-0.338368,-1441.5,-1520.5
-0.488119,1.01595,-0.160249,0.466131,0.129215,-2.15692,-160.823,1.11557,1.11915,0.133375,0.133936,-0.16603,-1441.43,-1520.47
-0.0567024,1.12567,0.0326887,0.49182,0.129139,-2.15782,-160.819,1.11557,1.11913,0.133375,0.133844,0.0321922,-1441.38,-1520.45
0.383514,1.05982,0.220525,0.440819,0.129081,-2.15865,-160.816,1.11557,1.11911,0.133375,0.13378,0.225389,-1441.34,-1520.43
0.763982,0.828589,0.37397,0.321085,0.128901,-2.15947,-160.819,1.11557,1.11909,0.132927,0.133719,0.383437,-1441.37,-1520.4
1.02523,0.467997,0.469103,0.15129,0.128634,-2.16179,-160.811,1.11557,1.11909,0.132927,0.133333,0.481696,-1441.27,-1520.38
1.12644,0.0345736,0.491092,-0.0420887,0.128549,-2.16273,-160.808,1.11557,1.11907,0.132927,0.133228,0.504845,-1441.23,-1520.35
1.05196,-0.40419,0.436514,-0.2289,0.128491,-2.16354,-160.804,1.11557,1.11905,0.132927,0.133162,0.449282,-1441.19,-1520.33
0.813453,-0.779894,0.313882,-0.380019,0.128437,-2.16434,-160.801,1.11557,1.11903,0.132927,0.133103,0.323674,-1441.15,-1520.31
0.447801,-1.03407,0.142319,-0.471889,0.128061,-2.16656,-160.8,1.11557,1.11903,0.132477,0.132743,0.147604,-1441.12,-1520.28
0.0125429,-1.12677,-0.0514281,-0.49019,0.127962,-2.16757,-160.796,1.11557,1.11901,0.132477,0.132616,-0.0514706,-1441.07,-1520.26
-0.424607,-1.04375,-0.237152,-0.432072,0.127903,-2.16838,-160.792,1.11557,1.11899,0.132477,0.132549,-0.242515,-1441.03,-1520.23
-0.795521,-0.797993,-0.385902,-0.306601,0.127849,-2.16916,-160.789,1.11557,1.11897,0.132477,0.132489,-0.395748,-1441,-1520.21
-1.04247,-0.427545,-0.474491,-0.133339,0.127499,-2.17122,-160.789,1.11557,1.11897,0.132027,0.132167,-0.487288,-1440.97,-1520.19
-1.12667,0.00938145,-0.489115,0.060704,0.12738,-2.17235,-160.784,1.11557,1.11895,0.132027,0.13201,-0.502862,-1440.92,-1520.16
-1.03518,0.444762,-0.427496,0.245279,0.127318,-2.17315,-160.78,1.11557,1.11893,0.132027,0.131938,-0.440052,-1440.88,-1520.14
-0.782309,0.810769,-0.299245,0.391617,0.127265,-2.17392,-160.777,1.11557,1.11892,0.132027,0.131879,-0.308651,-1440.84,-1520.11
-0.40724,1.05044,-0.124355,0.476911,0.126953,-2.17573,-160.778,1.11557,1.11891,0.131575,0.131613,-0.129142,-1440.83,-1520.09
0.0311911,1.12615,0.0699135,0.48787,0.126802,-2.17705,-160.772,1.11557,1.11889,0.131575,0.131409,0.0704897,-1440.76,-1520.07
0.464649,1.02626,0.25328,0.42279,0.126737,-2.17786,-160.769,1.11557,1.11887,0.131575,0.131332,0.259128,-1440.72,-1520.04
0.825638,0.766411,0.397166,0.291818,0.126684,-2.17862,-160.765,1.11557,1.11886,0.131575,0.131273,0.407375,-1440.68,-1520.02
1.05797,0.386903,0.47915,0.11537,0.126426,-2.18004,-160.767,1.11557,1.11885,0.131123,0.131089,0.492129,-1440.68,-1519.99
1.12521,-0.0528779,0.486459,-0.079054,0.12623,-2.18169,-160.761,1.11557,1.11884,0.131123,0.130815,0.500182,-1440.61,-1519.97
1.01701,-0.484265,0.417957,-0.261152,0.126159,-2.18251,-160.757,1.11557,1.11882,0.131123,0.130729,0.430284,-1440.57,-1519.95
0.750308,-0.840128,0.284324,-0.402548,0.126106,-2.18326,-160.753,1.11557,1.1188,0.131123,0.130669,0.293334,-1440.53,-1519.92
0.36655,-1.06506,0.106387,-0.48121,0.125929,-2.18399,-160.757,1.11557,1.11878,0.13067,0.130614,0.110676,-1440.55,-1519.9
-0.0744333,-1.12387,-0.0881227,-0.484884,0.125664,-2.18625,-160.749,1.11557,1.11878,0.13067,0.13023,-0.0892262,-1440.46,-1519.88
-0.503604,-1.00744,-0.268896,-0.413001,0.125584,-2.18711,-160.745,1.11557,1.11876,0.13067,0.13013,-0.275217,-1440.41,-1519.85
-0.854237,-0.734012,-0.407764,-0.276767,0.12553,-2.18784,-160.741,1.11557,1.11874,0.13067,0.130069,-0.418317,-1440.38,-1519.83
-1.07172,-0.346211,-0.483093,-0.0974113,0.125481,-2.18856,-160.738,1.11557,1.11873,0.13067,0.130015,-0.496233,-1440.34,-1519.81
-1.12212,0.0958486,-0.483149,0.0971171,0.125107,-2.19071,-160.737,1.11557,1.11872,0.130216,0.129657,-0.496827,-1440.31,-1519.78
-0.997542,0.522664,-0.407927,0.276509,0.125012,-2.19164,-160.733,1.11557,1.1187,0.130216,0.129535,-0.42001,-1440.26,-1519.76
-0.71753,0.867966,-0.269151,0.412815,0.124958,-2.19237,-160.729,1.11557,1.11869,0.130216,0.129472,-0.277757,-1440.22,-1519.74
-0.325725,1.07799,-0.0884451,0.484801,0.124909,-2.19307,-160.726,1.11557,1.11867,0.130216,0.129418,-0.0922331,-1440.18,-1519.71
0.117115,1.11998,0.106035,0.481256,0.12456,-2.19506,-160.726,1.11557,1.11867,0.129761,0.129099,0.107658,-1440.16,-1519.69
0.541439,0.987337,0.28399,0.402737,0.124445,-2.19611,-160.721,1.11557,1.11865,0.129761,0.128945,0.290769,-1440.11,-1519.67
0.881314,0.700872,0.417699,0.261479,0.124388,-2.19683,-160.717,1.11557,1.11863,0.129761,0.128879,0.428577,-1440.07,-1519.64
1.08385,0.305224,0.486335,0.079492,0.124339,-2.19753,-160.714,1.11557,1.11862,0.129761,0.128825,0.499615,-1440.03,-1519.62
1.11745,-0.138221,0.479209,-0.114873,0.124028,-2.19927,-160.714,1.11557,1.11861,0.129305,0.128562,0.492822,-1440.01,-1519.6
0.976832,-0.559926,0.397435,-0.291339,0.123882,-2.20052,-160.709,1.11557,1.1186,0.129305,0.128361,0.40926,-1439.95,-1519.57
0.684048,-0.894282,0.253756,-0.422419,0.123821,-2.20125,-160.705,1.11557,1.11858,0.129305,0.128289,0.261949,-1439.91,-1519.55
0.284717,-1.08929,0.0705553,-0.487697,0.123773,-2.20193,-160.702,1.11557,1.11856,0.129305,0.128235,0.0738409,-1439.87,-1519.53
-0.159155,-1.11454,-0.12363,-0.47701,0.123517,-2.20327,-160.703,1.11557,1.11856,0.128848,0.128054,-0.125766,-1439.87,-1519.5
-0.578121,-0.966036,-0.298554,-0.392026,0.123324,-2.20486,-160.697,1.11557,1.11854,0.128848,0.127784,-0.305778,-1439.8,-1519.48
-0.90687,-0.667067,-0.426974,-0.245986,0.123257,-2.20561,-160.693,1.11557,1.11852,0.128848,0.127702,-0.438157,-1439.76,-1519.46
-1.09432,-0.264212,-0.488889,-0.0616382,0.123208,-2.20627,-160.69,1.11557,1.11851,0.128848,0.127648,-0.50229,-1439.72,-1519.43
-1.11127,0.179903,-0.474662,0.132304,0.123035,-2.20693,-160.693,1.11557,1.11849,0.12839,0.127598,-0.488193,-1439.75,-1519.41
-0.954958,0.59602,-0.386512,0.305636,0.122772,-2.20913,-160.685,1.11557,1.11849,0.12839,0.127215,-0.398063,-1439.65,-1519.39
-0.649937,0.919078,-0.238171,0.431365,0.122696,-2.20991,-160.681,1.11557,1.11847,0.12839,0.127119,-0.245943,-1439.61,-1519.37
